name,rating,price,URL,transactions,location,cuisine,id,review counts,num_id,comments,processed_comments,processed_cuisine,processed_transactions,bogs
Boots & Bones,5,low,https://www.yelp.com/biz/boots-and-bones-jersey-city?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,, Jersey City,Barbeque,o5NgYuVKecgJJdRociICew,5,138,a very pleasant experience. Mannix expertly paired cocktails with our meal. he knew alllllll the best drinks. we will definitely be going back!,pleasant experience Mannix expertly pair cocktail meal know alllllll best drink definitely go back,Barbeque,,Barbeque pleasant experience Mannix expertly pair cocktail meal know alllllll best drink definitely go back 
Miznon,4,low,https://www.yelp.com/biz/miznon-new-york-7?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,"delivery, pickup", New York,Sandwiches,OOAFPiztVlStZIUDwcixqA,100,139,Pricey but very good.  The wild mushroom pita was very flavorful with a mix of fun mushrooms and super soft pita.  I would have preferred tahini instead of sour cream and it wasn't as spicy as advertised so a little more kick would have been great.  But a nice mix of options for vegetarian and meat eaters alike.,Pricey good The wild mushroom pita flavorful mix fun mushroom super soft pita I would prefer tahini instead sour cream spicy advertise little kick would great But nice mix option vegetarian meat eater alike,Sandwiches,delivery pickup,Sandwiches Pricey good The wild mushroom pita flavorful mix fun mushroom super soft pita I would prefer tahini instead sour cream spicy advertise little kick would great But nice mix option vegetarian meat eater alike delivery pickup
Awesum Dimsum,5,low,https://www.yelp.com/biz/awesum-dimsum-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,"delivery, pickup", New York,Dim Sum,NXg-oNpx0GYNiErdHb8L5A,594,140,"Nice place, very awesome food. Would highly recommend it! The cabbage pork bun are a bit soggy but otherwise things are very good.",Nice place awesome food Would highly recommend The cabbage pork bun bit soggy otherwise thing good,Dim Sum,delivery pickup,Dim Sum Nice place awesome food Would highly recommend The cabbage pork bun bit soggy otherwise thing good delivery pickup
Yakitori Totto,5,low,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,"delivery, pickup", New York,Japanese,YC-wGlO0oOkEIaCEDZv-ag,1428,141,"So so good! One of my new favorite places in nyc. Definitely get the roast beef bowl, kalbi beef, chicken oyster, enoki mushroom bacon, bacon wrapped asparagus, and UNAGI. The unagi eel was so soft and melted in your mouth.",So good One new favorite place nyc Definitely get roast beef bowl kalbi beef chicken oyster enoki mushroom bacon bacon wrap asparagus UNAGI The unagi eel soft melt mouth,Japanese,delivery pickup,Japanese So good One new favorite place nyc Definitely get roast beef bowl kalbi beef chicken oyster enoki mushroom bacon bacon wrap asparagus UNAGI The unagi eel soft melt mouth delivery pickup
Prime Meat Rokko,5,low,https://www.yelp.com/biz/prime-meat-rokko-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,"delivery, pickup", New York,Japanese,dEbI8l8o9mevbRdjANzsng,223,142,Delicious! Always authentic and flavorful! Really good atmosphere and friendly staff.,Delicious Always authentic flavorful Really good atmosphere friendly staff,Japanese,delivery pickup,Japanese Delicious Always authentic flavorful Really good atmosphere friendly staff delivery pickup
WarrenPeace,5,low,https://www.yelp.com/biz/warrenpeace-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,, New York,Cocktail Bars,P-RaGy9h2tH_IRXcDv7mmg,16,143,"GREAT drinks, nice menu selection, plenty of seating, good vibes, reasonable prices! Becoming one of my go to spots for a drink date or friend meetup. One of the best bars in the neighborhood for cocktails if not the best.",GREAT drink nice menu selection plenty seating good vibe reasonable price Becoming one go spot drink date friend meetup One best bar neighborhood cocktail best,Cocktail Bars,,Cocktail Bars GREAT drink nice menu selection plenty seating good vibe reasonable price Becoming one go spot drink date friend meetup One best bar neighborhood cocktail best 
Deux Chats,5,low,https://www.yelp.com/biz/deux-chats-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,, Brooklyn,Bars,WOudghOPELKUcvdPKsEmTA,9,144,"Romantic atmosphere, great martinis, yummy small plates, and always has availability. What's not to love?",Romantic atmosphere great martini yummy small plate always availability What love,Bars,,Bars Romantic atmosphere great martini yummy small plate always availability What love 
Luke's Lobster Brooklyn Bridge Park,4,low,https://www.yelp.com/biz/lukes-lobster-brooklyn-bridge-park-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,delivery, Brooklyn,Seafood,RrNe_0PReWHXAnjTEXBikQ,391,145,"This was my third stop for a lobster role in NYC and it was great. My first was from the Luke's on the upper east side. Lobster was just as fresh and the roll was the same size. For a little takeaway stand, this is really good.",This third stop lobster role NYC great My first Luke upper east side Lobster fresh roll size For little takeaway stand really good,Seafood,delivery,Seafood This third stop lobster role NYC great My first Luke upper east side Lobster fresh roll size For little takeaway stand really good delivery
Los Tacos No. 1,5,low,https://www.yelp.com/biz/los-tacos-no-1-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,delivery, New York,Tacos,8uuMkezIN1c8zGEWkaMRqg,373,146,"It doesn't really matter which location you go to, it's flicked is definitely number 1. Their name really does say it all. I always get a steak and chicken tacos, the freshness is unmatched. From the masa being made into tortillas to order to the juicy  cuts of  meat of the open flame, piled with fresh toppings. Make  sure to  give your receipt to the guys behind the counter and answer whether you want it  ""con todo"" or you will be waiting forever.",It really matter location go flick definitely number Their name really say I always get steak chicken taco freshness unmatched From masa make tortilla order juicy cut meat open flame pile fresh topping Make sure give receipt guy behind counter answer whether want con todo wait forever,Tacos,delivery,Tacos It really matter location go flick definitely number Their name really say I always get steak chicken taco freshness unmatched From masa make tortilla order juicy cut meat open flame pile fresh topping Make sure give receipt guy behind counter answer whether want con todo wait forever delivery
Dim Sum Palace,4,low,https://www.yelp.com/biz/dim-sum-palace-new-york-9?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,"delivery, pickup", New York,Dim Sum,2wVirrAVg3ltAFHoHeXHMQ,359,147,"Decided to check this place out for weekend lunch; the line was long as expected but we got seated in 20-25 minutes. The servers were attentive, refilled our hot teas as often as they can. We ordered various dim sum plates, and beef Lo Mein, which were flavorful and filling. There are a lot of options nearby, but this is definitely one good options to consider when you are debating about which one to check out!",Decided check place weekend lunch line long expect get seat minute The server attentive refill hot tea often We order various dim sum plate beef Lo Mein flavorful fill There lot option nearby definitely one good option consider debate one check,Dim Sum,delivery pickup,Dim Sum Decided check place weekend lunch line long expect get seat minute The server attentive refill hot tea often We order various dim sum plate beef Lo Mein flavorful fill There lot option nearby definitely one good option consider debate one check delivery pickup
Aragvi,4,low,https://www.yelp.com/biz/aragvi-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,"delivery, pickup", New York,Georgian,Lk3i0mZvzBBYts6BMOozDw,13,148,"Pretty solid Georgian food, but value might be better at Ubani. We tried Chefs Megruli with the smoked cheese and preferred the parts without the smoked cheese. I think the smoked cheese detracted from the dish, the original is better (and I am a lover of smoked cheese). We also had the lamb kebab mtsvadi which was well seasoned but also well done. I prefer my lamb more medium but maybe this is just the style? They didn't ask how we like the meat cooked. The honey cake was dry, not my favorite. I'm between a 3 and 4 on this review, I'd give them a weak 4. The host was very friendly and the wait staff was slow at refilling our waters but friendly as well. We came for an early dinner around 6ish, the restaurant really filled up by the time we left",Pretty solid Georgian food value might better Ubani We try Chefs Megruli smoked cheese prefer part without smoked cheese I think smoked cheese detract dish original better I lover smoked cheese We also lamb kebab mtsvadi well season also well I prefer lamb medium maybe style They ask like meat cook The honey cake dry favorite I review I give weak The host friendly wait staff slow refill water friendly well We come early dinner around restaurant really fill time leave,Georgian,delivery pickup,Georgian Pretty solid Georgian food value might better Ubani We try Chefs Megruli smoked cheese prefer part without smoked cheese I think smoked cheese detract dish original better I lover smoked cheese We also lamb kebab mtsvadi well season also well I prefer lamb medium maybe style They ask like meat cook The honey cake dry favorite I review I give weak The host friendly wait staff slow refill water friendly well We come early dinner around restaurant really fill time leave delivery pickup
NARO,5,pricey-dining,https://www.yelp.com/biz/naro-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,, New York,Korean,OFc7aHP1chwqXTgtYtbJzQ,21,149,"Came here for our engagement anniversary dinner. NARO is a new Korean fine dining restaurant that has been around since October. It's on the rink level of the Rockefeller center and you can get here by stairs/ via an elevator located on 49th st. The staff is eager and knowledgeable, and we incorporated all our server's recommendations and weren't disappointed. We had the standard as well as the vegetarian chef's tatsting menu to get more variety. There's a beverage pairing option as well. The dishes were very innovative and well made. As expected for Korean food, the flavors are really subtle and delicate. Would recommend this place for a date night!",Came engagement anniversary dinner NARO new Korean fine din restaurant around since October It rink level Rockefeller center get via elevator locate st The staff eager knowledgeable incorporate server recommendation disappointed We standard well vegetarian chef tatsting menu get variety There beverage pair option well The dish innovative well made As expect Korean food flavor really subtle delicate Would recommend place date night,Korean,,Korean Came engagement anniversary dinner NARO new Korean fine din restaurant around since October It rink level Rockefeller center get via elevator locate st The staff eager knowledgeable incorporate server recommendation disappointed We standard well vegetarian chef tatsting menu get variety There beverage pair option well The dish innovative well made As expect Korean food flavor really subtle delicate Would recommend place date night 
Leroy's,4,low,https://www.yelp.com/biz/leroys-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,, Brooklyn,Cocktail Bars,pnPSvAl60FDYiA46Sz2sWA,21,150,"Leroy's is our favorite neighborhood spot. Great place to grab a seat at the bar and enjoy cocktails, food, and elite vibes. My gf and I go at least once a week. The mussels and french fries are our go to's. High recommend coming to check this place out.",Leroy favorite neighborhood spot Great place grab seat bar enjoy cocktail food elite vibe My gf I go least week The mussel french fry go High recommend come check place,Cocktail Bars,,Cocktail Bars Leroy favorite neighborhood spot Great place grab seat bar enjoy cocktail food elite vibe My gf I go least week The mussel french fry go High recommend come check place 
Peter Luger,2,pricey-dining,https://www.yelp.com/biz/peter-luger-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,, Brooklyn,Steakhouses,4yPqqJDJOQX69gC66YUDkA,6739,151,What can you say about a 130 year old restaurant. FABULOUS!  old school steak  house. Cocktails superb! Onion rings a bit greasy- I would skip next time for a different side. Sautéed broccoli was delicious. Steak was like butter. Chocolate mousse cake divine. Service perfect!!!!!  Reservations on the weekend needed.,What say year old restaurant FABULOUS old school steak house Cocktails superb Onion ring bit I would skip next time different side Sautéed broccoli delicious Steak like butter Chocolate mousse cake divine Service perfect Reservations weekend need,Steakhouses,,Steakhouses What say year old restaurant FABULOUS old school steak house Cocktails superb Onion ring bit I would skip next time different side Sautéed broccoli delicious Steak like butter Chocolate mousse cake divine Service perfect Reservations weekend need 
Dollar Hits - New York,5,popular-eats,https://www.yelp.com/biz/dollar-hits-new-york-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,, New York,Filipino,_6ppndL8xhUBvylCur6fag,21,152,"What a great little spot! Everyone in there was kind and helpful to explain what options there were to eat.  You can choose to get food from the steam table (think rice entree dishes like chicken adobo etc) or go around the corner on the other side of the restaurant and pick out skewers.  I chose to focus on the skewers this time.  Plenty of choices.  They put your stuff in a basket and heat it on the grill in the kitchen.  I stayed in the restaurant to munch and ordered the cantaloupe juice.  The food took like 5-10 min for it to be reheated and they had a nice Smokey flavor to all the items. My fav was was the chicken feet and the pork  stick.   Sauces are self serve in the front, love the vinegar.  Everything was very affordable- it was 14 bucks for all my sticks  (1.50 each) and a refreshing drink (2 bucks) Will be back to try more items",What great little spot Everyone kind helpful explain option eat You choose get food steam table think rice entree dish like chicken adobo etc go around corner side restaurant pick skewer I choose focus skewer time Plenty choice They put stuff basket heat grill kitchen I stay restaurant munch order cantaloupe juice The food take like min reheat nice Smokey flavor item My fav chicken foot pork stick Sauces self serve front love vinegar Everything buck stick refreshing drink buck Will back try item,Filipino,,Filipino What great little spot Everyone kind helpful explain option eat You choose get food steam table think rice entree dish like chicken adobo etc go around corner side restaurant pick skewer I choose focus skewer time Plenty choice They put stuff basket heat grill kitchen I stay restaurant munch order cantaloupe juice The food take like min reheat nice Smokey flavor item My fav chicken foot pork stick Sauces self serve front love vinegar Everything buck stick refreshing drink buck Will back try item 
Arden,5,low,https://www.yelp.com/biz/arden-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,"delivery, pickup", Brooklyn,American (New),RNRLQXg_P2cGxLEMVlKZQA,45,153,I came in with some friends randomly and loved the vibe of this place. Everyone was very nice and the food was great. I had the bone marrow to start (which was a special that night) and then had a GIANT! porkchop. The drinks were good too but next time I need to save room to try some dessert. Definitely coming back.,I come friend randomly love vibe place Everyone nice food great I bone marrow start special night GIANT porkchop The drink good next time I need save room try dessert Definitely come back,American New,delivery pickup,American New I come friend randomly love vibe place Everyone nice food great I bone marrow start special night GIANT porkchop The drink good next time I need save room try dessert Definitely come back delivery pickup
